Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer_name,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Product Gender Segment,Delivery Gap,Delivery Performance
PAYMENT,2,1,60.51,123.49,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,4,Apparel,18.35914803,-66.07791901,LATAM,Tampico,México,642,6.5,0.05,129.99,0.49,1,129.99,123.49,60.51,Central America,Tamaulipas,Pending_Payment,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,Men,1,Delayed
PAYMENT,2,1,76.53,283.45,Late delivery,1,17,Cleats,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,4,Apparel,18.35914803,-66.07791901,LATAM,Tampico,México,642,16.5,0.06,59.99,0.27,5,299.95,283.45,76.53,Central America,Tamaulipas,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,First Class,Unisex/Other,1,Delayed
DEBIT,6,4,68.6,188.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,7,Fan Shop,18.35914803,-66.07791901,LATAM,Santo Domingo,República Dominicana,642,11,0.06,199.99,0.36,1,199.99,188.99,68.6,Caribbean,Santo Domingo,Complete,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,2,Delayed
PAYMENT,2,1,47.23,236.16,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,7,Fan Shop,18.35914803,-66.07791901,LATAM,Tampico,México,642,13.74,0.06,49.98,0.2,5,249.9,236.16,47.23,Central America,Tamaulipas,Pending_Payment,O'Brien Men's Neoprene Life Vest,49.98,First Class,Men,1,Delayed
PAYMENT,2,1,174.71,363.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,7,Fan Shop,18.35914803,-66.07791901,LATAM,Tampico,México,642,36,0.09,399.98,0.48,1,399.98,363.98,174.71,Central America,Tamaulipas,Pending_Payment,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class,Men,1,Delayed
DEBIT,3,2,27.55,335.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,7,Fan Shop,18.35914803,-66.07791901,Africa,Mbuji-mayi,República Democrática del Congo,642,64,0.16,399.98,0.08,1,399.98,335.98,27.55,Central Africa,Kasai Oriental,Complete,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,Men,1,Delayed
DEBIT,5,4,172.47,351.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,7,Fan Shop,18.35914803,-66.07791901,Europe,Kaliningrado,Rusia,642,48,0.12,399.98,0.49,1,399.98,351.98,172.47,Eastern Europe,Kaliningrado,Complete,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,1,Delayed
DEBIT,5,4,-869.96,347.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,7,Fan Shop,18.35914803,-66.07791901,Europe,Kaliningrado,Rusia,642,52,0.13,399.98,-2.5,1,399.98,347.98,-869.96,Eastern Europe,Kaliningrado,Complete,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,1,Delayed
TRANSFER,6,4,-3.15,126.09,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,4,Apparel,18.35914803,-66.07791901,Europe,Budapest,Hungría,642,3.9,0.03,129.99,-0.03,1,129.99,126.09,-3.15,Eastern Europe,Budapest,Processing,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,2,Delayed
TRANSFER,6,4,10.98,124.79,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,4,Apparel,18.35914803,-66.07791901,Europe,Budapest,Hungría,642,5.2,0.04,129.99,0.09,1,129.99,124.79,10.98,Eastern Europe,Budapest,Processing,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,2,Delayed
TRANSFER,6,4,17.69,156.57,Late delivery,1,13,Electronics,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,3,Footwear,18.35914803,-66.07791901,Europe,Budapest,Hungría,642,23.39,0.13,44.99,0.11,4,179.96,156.57,17.69,Eastern Europe,Budapest,Processing,Under Armour Men's Compression EV SL Slide,44.99,Standard Class,Men,2,Delayed
CASH,4,4,4.55,90.99,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,3,Footwear,18.35914803,-66.07791901,Europe,Le Havre,Francia,642,9,0.09,99.99,0.05,1,99.99,90.99,4.55,Western Europe,Normandía,Closed,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,Men,0,On-Time
CASH,4,4,143.99,319.98,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,7,Fan Shop,18.35914803,-66.07791901,Europe,Le Havre,Francia,642,80,0.2,399.98,0.45,1,399.98,319.98,143.99,Western Europe,Normandía,Closed,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,0,On-Time
CASH,4,4,-151.86,224.99,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,642,Timothy Vasquez,Consumer,PR,5319 Blue Leaf Moor,725,7,Fan Shop,18.35914803,-66.07791901,Europe,Le Havre,Francia,642,75,0.25,299.98,-0.68,1,299.98,224.99,-151.86,Western Europe,Normandía,Closed,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,Women,0,On-Time
TRANSFER,4,4,123.82,287.95,Shipping canceled,0,17,Cleats,New Orleans,USA,643,Tammy Boyd,Consumer,LA,9297 Burning Extension,70117,4,Apparel,34.04553986,-118.2389755,LATAM,San Miguelito,Panamá,643,12,0.04,59.99,0.43,5,299.95,287.95,123.82,Central America,Panamá,Suspected_Fraud,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,0,On-Time
CASH,6,4,45.5,363.98,Late delivery,1,45,Fishing,New Orleans,USA,643,Tammy Boyd,Consumer,LA,9297 Burning Extension,70117,7,Fan Shop,34.04553986,-118.2389755,Europe,Naples,Italia,643,36,0.09,399.98,0.13,1,399.98,363.98,45.5,Southern Europe,Campania,Closed,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,2,Delayed
CASH,6,4,-1.53,109.18,Late delivery,1,17,Cleats,New Orleans,USA,643,Tammy Boyd,Consumer,LA,9297 Burning Extension,70117,4,Apparel,34.04553986,-118.2389755,Europe,Naples,Italia,643,10.8,0.09,59.99,-0.01,2,119.98,109.18,-1.53,Southern Europe,Campania,Closed,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,2,Delayed
CASH,5,4,43.73,89.25,Late delivery,1,13,Electronics,New Orleans,USA,643,Tammy Boyd,Consumer,LA,9297 Burning Extension,70117,3,Footwear,34.04553986,-118.2389755,Africa,Al Mahallah al Kubra,Egipto,643,6.72,0.07,31.99,0.49,3,95.97,89.25,43.73,North Africa,Gharbia,Closed,Under Armour Women's Ignite PIP VI Slide,31.99,Standard Class,Women,1,Delayed
CASH,6,4,33.45,98.96,Late delivery,1,40,Accessories,New Orleans,USA,643,Tammy Boyd,Consumer,LA,9297 Burning Extension,70117,6,Outdoors,34.04553986,-118.2389755,Europe,Naples,Italia,643,1,0.01,24.99,0.34,4,99.96,98.96,33.45,Southern Europe,Campania,Closed,Team Golf Tennessee Volunteers Putter Grip,24.99,Standard Class,Unisex/Other,2,Delayed
CASH,5,4,31.85,227.5,Late delivery,1,24,Women's Apparel,New Orleans,USA,643,Tammy Boyd,Consumer,LA,9297 Burning Extension,70117,5,Golf,34.04553986,-118.2389755,Africa,Al Mahallah al Kubra,Egipto,643,22.5,0.09,50,0.14,5,250,227.5,31.85,North Africa,Gharbia,Closed,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,1,Delayed
CASH,6,4,-23.93,50.37,Late delivery,1,32,Golf Apparel,New Orleans,USA,643,Tammy Boyd,Consumer,LA,9297 Burning Extension,70117,6,Outdoors,34.04553986,-118.2389755,Europe,Naples,Italia,643,9.6,0.16,19.99,-0.48,3,59.97,50.37,-23.93,Southern Europe,Campania,Closed,Top Flite Women's 2014 XL Hybrid,19.99,Standard Class,Women,2,Delayed
TRANSFER,4,4,50.44,193.99,Shipping canceled,0,48,Water Sports,New Orleans,USA,643,Tammy Boyd,Consumer,LA,9297 Burning Extension,70117,7,Fan Shop,34.04553986,-118.2389755,LATAM,San Miguelito,Panamá,643,6,0.03,199.99,0.26,1,199.99,193.99,50.44,Central America,Panamá,Suspected_Fraud,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,0,On-Time
CASH,6,4,-28.69,175.99,Late delivery,1,48,Water Sports,New Orleans,USA,643,Tammy Boyd,Consumer,LA,9297 Burning Extension,70117,7,Fan Shop,34.04553986,-118.2389755,Europe,Naples,Italia,643,24,0.12,199.99,-0.16,1,199.99,175.99,-28.69,Southern Europe,Campania,Closed,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,2,Delayed
TRANSFER,6,4,27.36,56.99,Late delivery,1,17,Cleats,New Orleans,USA,643,Tammy Boyd,Consumer,LA,9297 Burning Extension,70117,4,Apparel,34.04553986,-118.2389755,Europe,Ghent,Bélgica,643,3,0.05,59.99,0.48,1,59.99,56.99,27.36,Western Europe,Flanders Oriental,Pending,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,2,Delayed
TRANSFER,6,4,10.92,42,Late delivery,1,24,Women's Apparel,New Orleans,USA,643,Tammy Boyd,Consumer,LA,9297 Burning Extension,70117,5,Golf,34.04553986,-118.2389755,Europe,Ghent,Bélgica,643,8,0.16,50,0.26,1,50,42,10.92,Western Europe,Flanders Oriental,Pending,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,2,Delayed
PAYMENT,4,4,-25.2,126,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,644,Mary Smith,Home Office,PR,4896 Honey Wood,725,5,Golf,18.35911751,-66.07787323,Pacific Asia,Chandigarh,India,644,24,0.16,50,-0.2,3,150,126,-25.2,South Asia,Chandigarh,Pending_Payment,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,0,On-Time
PAYMENT,5,4,24.35,88.56,Late delivery,1,33,Golf Shoes,Caguas,Puerto Rico,644,Mary Smith,Home Office,PR,4896 Honey Wood,725,6,Outdoors,18.35911751,-66.07787323,Europe,Rome,Italia,644,19.44,0.18,108,0.28,1,108,88.56,24.35,Southern Europe,Lacio,Pending_Payment,LIJA Women's Button Golf Dress,108,Standard Class,Women,1,Delayed
PAYMENT,4,4,45,149.99,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,644,Mary Smith,Home Office,PR,4896 Honey Wood,725,7,Fan Shop,18.35911751,-66.07787323,Pacific Asia,Chandigarh,India,644,50,0.25,199.99,0.3,1,199.99,149.99,45,South Asia,Chandigarh,Pending_Payment,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,0,On-Time
TRANSFER,4,4,-2.3,163.93,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,644,Mary Smith,Home Office,PR,4896 Honey Wood,725,7,Fan Shop,18.35911751,-66.07787323,USCA,Toledo,Estados Unidos,644,35.99,0.18,49.98,-0.01,4,199.92,163.93,-2.3,East of USA,Ohio,Processing,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,0,On-Time
DEBIT,2,1,-23.09,120.89,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,644,Mary Smith,Home Office,PR,4896 Honey Wood,725,4,Apparel,18.35911751,-66.07787323,Europe,Lyon,Francia,644,9.1,0.07,129.99,-0.19,1,129.99,120.89,-23.09,Western Europe,Auvernia-Ródano-Alpes,Complete,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,Men,1,Delayed
CASH,4,2,9.6,39.99,Late delivery,1,29,Shop By Sport,Cupertino,USA,645,Mary Conner,Consumer,CA,8271 Tawny Elk Abbey,95014,5,Golf,37.32048035,-122.0070953,LATAM,San Salvador,El Salvador,645,0,0,39.99,0.24,1,39.99,39.99,9.6,Central America,San Salvador,Closed,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,Women,2,Delayed
CASH,4,2,-88.54,379.98,Late delivery,1,45,Fishing,Cupertino,USA,645,Mary Conner,Consumer,CA,8271 Tawny Elk Abbey,95014,7,Fan Shop,37.32048035,-122.0070953,LATAM,Valparaíso de Goiás,Brasil,645,20,0.05,399.98,-0.23,1,399.98,379.98,-88.54,South America,Goiás,Closed,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,Men,2,Delayed
CASH,4,2,142.57,290.95,Late delivery,1,17,Cleats,Cupertino,USA,645,Mary Conner,Consumer,CA,8271 Tawny Elk Abbey,95014,4,Apparel,37.32048035,-122.0070953,LATAM,San Salvador,El Salvador,645,9,0.03,59.99,0.49,5,299.95,290.95,142.57,Central America,San Salvador,Closed,Perfect Fitness Perfect Rip Deck,59.99,Second Class,Unisex/Other,2,Delayed
CASH,4,2,12.1,191.99,Late delivery,1,48,Water Sports,Cupertino,USA,645,Mary Conner,Consumer,CA,8271 Tawny Elk Abbey,95014,7,Fan Shop,37.32048035,-122.0070953,LATAM,San Salvador,El Salvador,645,8,0.04,199.99,0.06,1,199.99,191.99,12.1,Central America,San Salvador,Closed,Pelican Sunstream 100 Kayak,199.99,Second Class,Unisex/Other,2,Delayed
CASH,4,2,81.7,189.99,Late delivery,1,48,Water Sports,Cupertino,USA,645,Mary Conner,Consumer,CA,8271 Tawny Elk Abbey,95014,7,Fan Shop,37.32048035,-122.0070953,LATAM,San Salvador,El Salvador,645,10,0.05,199.99,0.43,1,199.99,189.99,81.7,Central America,San Salvador,Closed,Pelican Sunstream 100 Kayak,199.99,Second Class,Unisex/Other,2,Delayed
TRANSFER,2,1,-97.44,173.99,Late delivery,1,48,Water Sports,Cupertino,USA,645,Mary Conner,Consumer,CA,8271 Tawny Elk Abbey,95014,7,Fan Shop,37.32048035,-122.0070953,LATAM,Medellín,Colombia,645,26,0.13,199.99,-0.56,1,199.99,173.99,-97.44,South America,Antioquía,Pending,Pelican Sunstream 100 Kayak,199.99,First Class,Unisex/Other,1,Delayed
TRANSFER,2,1,3.65,41.48,Late delivery,1,46,Indoor/Outdoor Games,Cupertino,USA,645,Mary Conner,Consumer,CA,8271 Tawny Elk Abbey,95014,7,Fan Shop,37.32048035,-122.0070953,LATAM,Medellín,Colombia,645,8.5,0.17,49.98,0.09,1,49.98,41.48,3.65,South America,Antioquía,Pending,O'Brien Men's Neoprene Life Vest,49.98,First Class,Men,1,Delayed
TRANSFER,2,1,10.88,37.5,Late delivery,1,24,Women's Apparel,Cupertino,USA,645,Mary Conner,Consumer,CA,8271 Tawny Elk Abbey,95014,5,Golf,37.32048035,-122.0070953,LATAM,Medellín,Colombia,645,12.5,0.25,50,0.29,1,50,37.5,10.88,South America,Antioquía,Pending,Nike Men's Dri-FIT Victory Golf Polo,50,First Class,Men,1,Delayed
TRANSFER,2,1,162.67,331.98,Late delivery,1,45,Fishing,Cupertino,USA,645,Mary Conner,Consumer,CA,8271 Tawny Elk Abbey,95014,7,Fan Shop,37.32048035,-122.0070953,LATAM,Medellín,Colombia,645,68,0.17,399.98,0.49,1,399.98,331.98,162.67,South America,Antioquía,Pending,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class,Men,1,Delayed
PAYMENT,5,4,-76.8,383.98,Late delivery,1,45,Fishing,Cupertino,USA,645,Mary Conner,Consumer,CA,8271 Tawny Elk Abbey,95014,7,Fan Shop,37.32048035,-122.0070953,Pacific Asia,Melbourne,Australia,645,16,0.04,399.98,-0.2,1,399.98,383.98,-76.8,Oceania,Victoria,Pending_Payment,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,1,Delayed
PAYMENT,5,4,-316.52,379.98,Late delivery,1,45,Fishing,Cupertino,USA,645,Mary Conner,Consumer,CA,8271 Tawny Elk Abbey,95014,7,Fan Shop,37.32048035,-122.0070953,Pacific Asia,Melbourne,Australia,645,20,0.05,399.98,-0.83,1,399.98,379.98,-316.52,Oceania,Victoria,Pending_Payment,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,1,Delayed
TRANSFER,6,4,4,199.99,Late delivery,1,48,Water Sports,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,7,Fan Shop,37.81472397,-121.2901917,Europe,Pforzheim,Alemania,646,0,0,199.99,0.02,1,199.99,199.99,4,Western Europe,Baden-Wurtemberg,Pending,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,2,Delayed
TRANSFER,6,4,53.46,197.99,Late delivery,1,48,Water Sports,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,7,Fan Shop,37.81472397,-121.2901917,Europe,Pforzheim,Alemania,646,2,0.01,199.99,0.27,1,199.99,197.99,53.46,Western Europe,Baden-Wurtemberg,Pending,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,2,Delayed
PAYMENT,5,4,-125.27,260.98,Late delivery,1,43,Camping & Hiking,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,7,Fan Shop,37.81472397,-121.2901917,USCA,Philadelphia,Estados Unidos,646,39,0.13,299.98,-0.48,1,299.98,260.98,-125.27,East of USA,Pensilvania,Pending_Payment,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,Women,1,Delayed
DEBIT,4,4,31.29,107.89,Shipping on time,0,18,Men's Footwear,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,4,Apparel,37.81472397,-121.2901917,Pacific Asia,Bangkok,Tailandia,646,22.1,0.17,129.99,0.29,1,129.99,107.89,31.29,Southeast Asia,Bangkok,Complete,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,0,On-Time
DEBIT,4,4,27.71,106.59,Shipping on time,0,18,Men's Footwear,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,4,Apparel,37.81472397,-121.2901917,Pacific Asia,Bangkok,Tailandia,646,23.4,0.18,129.99,0.26,1,129.99,106.59,27.71,Southeast Asia,Bangkok,Complete,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,0,On-Time
PAYMENT,5,4,58.06,159.94,Late delivery,1,46,Indoor/Outdoor Games,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,7,Fan Shop,37.81472397,-121.2901917,USCA,Philadelphia,Estados Unidos,646,39.98,0.2,49.98,0.36,4,199.92,159.94,58.06,East of USA,Pensilvania,Pending_Payment,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,1,Delayed
CASH,5,4,26.39,175.93,Late delivery,1,46,Indoor/Outdoor Games,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,7,Fan Shop,37.81472397,-121.2901917,LATAM,Irapuato,México,646,23.99,0.12,49.98,0.15,4,199.92,175.93,26.39,Central America,Guanajuato,Closed,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,1,Delayed
PAYMENT,5,4,-12.45,99.58,Late delivery,1,29,Shop By Sport,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,5,Golf,37.81472397,-121.2901917,USCA,Philadelphia,Estados Unidos,646,20.39,0.17,39.99,-0.13,3,119.97,99.58,-12.45,East of USA,Pensilvania,Pending_Payment,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,Women,1,Delayed
TRANSFER,6,4,98.28,363.98,Late delivery,1,45,Fishing,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,7,Fan Shop,37.81472397,-121.2901917,Europe,Pforzheim,Alemania,646,36,0.09,399.98,0.27,1,399.98,363.98,98.28,Western Europe,Baden-Wurtemberg,Pending,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,2,Delayed
DEBIT,4,4,62.4,192,Shipping on time,0,24,Women's Apparel,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,5,Golf,37.81472397,-121.2901917,Pacific Asia,Bangkok,Tailandia,646,8,0.04,50,0.33,4,200,192,62.4,Southeast Asia,Bangkok,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,0,On-Time
DEBIT,4,4,16.72,190,Shipping on time,0,24,Women's Apparel,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,5,Golf,37.81472397,-121.2901917,Pacific Asia,Bangkok,Tailandia,646,10,0.05,50,0.09,4,200,190,16.72,Southeast Asia,Bangkok,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,0,On-Time
TRANSFER,6,4,-11.09,175.98,Late delivery,1,16,As Seen on  TV!,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,3,Footwear,37.81472397,-121.2901917,LATAM,Tupã,Brasil,646,24,0.12,99.99,-0.06,2,199.98,175.98,-11.09,South America,São Paulo,Processing,Nike Men's Free TR 5.0 TB Training Shoe,99.99,Standard Class,Men,2,Delayed
TRANSFER,6,4,53.45,161.97,Late delivery,1,17,Cleats,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,4,Apparel,37.81472397,-121.2901917,Europe,Pforzheim,Alemania,646,18,0.1,59.99,0.33,3,179.97,161.97,53.45,Western Europe,Baden-Wurtemberg,Pending,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,2,Delayed
CASH,5,4,29.4,391.98,Late delivery,1,45,Fishing,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,7,Fan Shop,37.81472397,-121.2901917,LATAM,Irapuato,México,646,8,0.02,399.98,0.08,1,399.98,391.98,29.4,Central America,Guanajuato,Closed,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,1,Delayed
TRANSFER,6,4,13.19,45.48,Late delivery,1,46,Indoor/Outdoor Games,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,7,Fan Shop,37.81472397,-121.2901917,Europe,Pforzheim,Alemania,646,4.5,0.09,49.98,0.29,1,49.98,45.48,13.19,Western Europe,Baden-Wurtemberg,Pending,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,2,Delayed
PAYMENT,6,4,86.63,363.98,Late delivery,1,45,Fishing,Ann Arbor,USA,646,Tammy Smith,Consumer,MI,8718 Sunny Centre,48103,7,Fan Shop,37.81472397,-121.2901917,Pacific Asia,Auckland,Nueva Zelanda,646,36,0.09,399.98,0.24,1,399.98,363.98,86.63,Oceania,Auckland,Pending_Payment,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,2,Delayed
TRANSFER,5,4,9.6,240,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,647,Mary Rios,Consumer,PR,4167 Stony Extension,725,5,Golf,18.35907555,-66.07783508,LATAM,Montevideo,Uruguay,647,10,0.04,50,0.04,5,250,240,9.6,South America,Montevideo,Pending,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,1,Delayed
DEBIT,4,2,36.71,215.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,647,Mary Rios,Consumer,PR,4167 Stony Extension,725,4,Apparel,18.35907555,-66.07783508,LATAM,San Salvador,El Salvador,647,24,0.1,59.99,0.17,4,239.96,215.96,36.71,Central America,San Salvador,On_Hold,Perfect Fitness Perfect Rip Deck,59.99,Second Class,Unisex/Other,2,Delayed
DEBIT,4,2,21.26,283.45,Late delivery,1,17,Cleats,Caguas,Puerto Rico,647,Mary Rios,Consumer,PR,4167 Stony Extension,725,4,Apparel,18.35907555,-66.07783508,LATAM,San Salvador,El Salvador,647,16.5,0.06,59.99,0.08,5,299.95,283.45,21.26,Central America,San Salvador,On_Hold,Perfect Fitness Perfect Rip Deck,59.99,Second Class,Unisex/Other,2,Delayed
DEBIT,4,2,101.25,225,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,647,Mary Rios,Consumer,PR,4167 Stony Extension,725,5,Golf,18.35907555,-66.07783508,LATAM,San Salvador,El Salvador,647,25,0.1,50,0.45,5,250,225,101.25,Central America,San Salvador,On_Hold,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class,Men,2,Delayed
DEBIT,5,4,-163.33,98.99,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,647,Mary Rios,Consumer,PR,4167 Stony Extension,725,3,Footwear,18.35907555,-66.07783508,Europe,Mainz,Alemania,647,1,0.01,99.99,-1.65,1,99.99,98.99,-163.33,Western Europe,Renania-Palatinado,On_Hold,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,Men,1,Delayed
DEBIT,5,4,24.84,107.98,Late delivery,1,17,Cleats,Caguas,Puerto Rico,647,Mary Rios,Consumer,PR,4167 Stony Extension,725,4,Apparel,18.35907555,-66.07783508,Europe,Mainz,Alemania,647,12,0.1,59.99,0.23,2,119.98,107.98,24.84,Western Europe,Renania-Palatinado,On_Hold,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,1,Delayed
DEBIT,5,4,-19,95,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,647,Mary Rios,Consumer,PR,4167 Stony Extension,725,5,Golf,18.35907555,-66.07783508,Europe,Mainz,Alemania,647,5,0.05,50,-0.2,2,100,95,-19,Western Europe,Renania-Palatinado,On_Hold,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,1,Delayed
