Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer_name,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
TRANSFER,2,2,-43.65,193.99,Shipping on time,0,48,Water Sports,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,7,Fan Shop,36.19867706,115.2630768,Europe,Ivano-Frankivs'k,Ucrania,99,6,0.03,199.99,-0.23,1,199.99,193.99,-43.65,Eastern Europe,Ivano-Frankivsk,Pending,Pelican Sunstream 100 Kayak,199.99,Second Class
TRANSFER,6,2,90,199.99,Shipping canceled,0,48,Water Sports,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,7,Fan Shop,36.19867706,115.2630768,USCA,San Francisco,Estados Unidos,99,0,0,199.99,0.45,1,199.99,199.99,90,West of USA ,California,Suspected_Fraud,Pelican Sunstream 100 Kayak,199.99,Second Class
DEBIT,6,4,36.56,97.49,Late delivery,1,18,Men's Footwear,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,4,Apparel,36.19867706,115.2630768,LATAM,Querétaro,México,99,32.5,0.25,129.99,0.38,1,129.99,97.49,36.56,Central America,Querétaro,Complete,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,6,4,102.05,377.98,Late delivery,1,45,Fishing,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,7,Fan Shop,36.19867706,115.2630768,LATAM,Querétaro,México,99,22,0.06,399.98,0.27,1,399.98,377.98,102.05,Central America,Querétaro,Complete,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,3,4,17.64,50.39,Advance shipping,0,17,Cleats,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,4,Apparel,36.19867706,115.2630768,USCA,Los Angeles,Estados Unidos,99,9.6,0.16,59.99,0.35,1,59.99,50.39,17.64,West of USA ,California,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,6,4,31.85,98,Late delivery,1,24,Women's Apparel,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,5,Golf,36.19867706,115.2630768,LATAM,Querétaro,México,99,2,0.02,50,0.33,2,100,98,31.85,Central America,Querétaro,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,6,2,12,95.96,Shipping canceled,0,46,Indoor/Outdoor Games,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,7,Fan Shop,36.19867706,115.2630768,USCA,San Francisco,Estados Unidos,99,4,0.04,49.98,0.13,2,99.96,95.96,12,West of USA ,California,Suspected_Fraud,O'Brien Men's Neoprene Life Vest,49.98,Second Class
PAYMENT,3,4,5.59,50.37,Advance shipping,0,36,Golf Balls,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,6,Outdoors,36.19867706,115.2630768,USCA,Los Angeles,Estados Unidos,99,9.6,0.16,19.99,0.11,3,59.97,50.37,5.59,West of USA ,California,Pending_Payment,Glove It Women's Mod Oval Golf Glove,19.99,Standard Class
TRANSFER,2,2,102.05,283.48,Shipping on time,0,43,Camping & Hiking,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,7,Fan Shop,36.19867706,115.2630768,Europe,Ivano-Frankivs'k,Ucrania,99,16.5,0.06,299.98,0.36,1,299.98,283.48,102.05,Eastern Europe,Ivano-Frankivsk,Pending,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class
TRANSFER,6,2,3.51,55.79,Shipping canceled,0,17,Cleats,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,4,Apparel,36.19867706,115.2630768,USCA,San Francisco,Estados Unidos,99,4.2,0.07,59.99,0.06,1,59.99,55.79,3.51,West of USA ,California,Suspected_Fraud,Perfect Fitness Perfect Rip Deck,59.99,Second Class
TRANSFER,6,2,35.44,94.5,Shipping canceled,0,24,Women's Apparel,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,5,Golf,36.19867706,115.2630768,USCA,San Francisco,Estados Unidos,99,5.5,0.06,50,0.38,2,100,94.5,35.44,West of USA ,California,Suspected_Fraud,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
TRANSFER,2,2,-44,176,Shipping on time,0,24,Women's Apparel,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,5,Golf,36.19867706,115.2630768,Europe,Ivano-Frankivs'k,Ucrania,99,24,0.12,50,-0.25,4,200,176,-44,Eastern Europe,Ivano-Frankivsk,Pending,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
TRANSFER,6,2,32.67,90,Shipping canceled,0,9,Cardio Equipment,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,3,Footwear,36.19867706,115.2630768,USCA,San Francisco,Estados Unidos,99,30,0.25,30,0.36,4,120,90,32.67,West of USA ,California,Suspected_Fraud,Nike Women's Tempo Shorts,30,Second Class
DEBIT,6,4,81.01,223.16,Late delivery,1,17,Cleats,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,4,Apparel,36.19867706,115.2630768,LATAM,Querétaro,México,99,16.8,0.07,59.99,0.36,4,239.96,223.16,81.01,Central America,Querétaro,Complete,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,3,4,-52.52,125.95,Advance shipping,0,46,Indoor/Outdoor Games,Las Vegas,USA,99,Betty Munoz,Consumer,NV,9761 Green Jetty,89123,7,Fan Shop,36.19867706,115.2630768,USCA,Los Angeles,Estados Unidos,99,23.99,0.16,49.98,-0.42,3,149.94,125.95,-52.52,West of USA ,California,Pending_Payment,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,3,2,20.09,49,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,5,Golf,18.22760201,-66.04357147,Pacific Asia,Fushun,China,100,1,0.02,50,0.41,1,50,49,20.09,Eastern Asia,Liaoning,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
DEBIT,6,4,-21.37,284.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,7,Fan Shop,18.22760201,-66.04357147,LATAM,Coatzacoalcos,México,100,15,0.05,299.98,-0.08,1,299.98,284.98,-21.37,Central America,Veracruz,Complete,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,6,4,130.4,283.48,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,7,Fan Shop,18.22760201,-66.04357147,LATAM,Coatzacoalcos,México,100,16.5,0.06,299.98,0.46,1,299.98,283.48,130.4,Central America,Veracruz,Complete,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,6,4,46.24,98.38,Late delivery,1,17,Cleats,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,4,Apparel,18.22760201,-66.04357147,LATAM,Coatzacoalcos,México,100,21.6,0.18,59.99,0.47,2,119.98,98.38,46.24,Central America,Veracruz,Complete,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,2,1,-69.07,43.17,Late delivery,1,36,Golf Balls,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,6,Outdoors,18.22760201,-66.04357147,LATAM,Monterrey,México,100,1.8,0.04,14.99,-1.6,3,44.97,43.17,-69.07,Central America,Nuevo León,Complete,Hirzl Women's Hybrid Golf Glove,14.99,First Class
TRANSFER,2,4,235.18,479.95,Advance shipping,0,30,Men's Golf Clubs,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,6,Outdoors,18.22760201,-66.04357147,Europe,El Prat de Llobregat,España,100,20,0.04,99.99,0.49,5,499.95,479.95,235.18,Southern Europe,Cataluña,Pending,Merrell Women's Grassbow Sport Hiking Shoe,99.99,Standard Class
DEBIT,6,4,70.46,156.57,Late delivery,1,17,Cleats,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,4,Apparel,18.22760201,-66.04357147,LATAM,Coatzacoalcos,México,100,23.4,0.13,59.99,0.45,3,179.97,156.57,70.46,Central America,Veracruz,Complete,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,6,4,55.99,199.95,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,5,Golf,18.22760201,-66.04357147,LATAM,Coatzacoalcos,México,100,0,0,39.99,0.28,5,199.95,199.95,55.99,Central America,Veracruz,Complete,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
DEBIT,2,1,-138.59,197.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,7,Fan Shop,18.22760201,-66.04357147,LATAM,Monterrey,México,100,2,0.01,199.99,-0.7,1,199.99,197.99,-138.59,Central America,Nuevo León,Complete,Pelican Sunstream 100 Kayak,199.99,First Class
TRANSFER,6,4,50.7,149.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,7,Fan Shop,18.22760201,-66.04357147,Europe,Estocolmo,Suecia,100,50,0.25,199.99,0.34,1,199.99,149.99,50.7,Northern Europe,Estocolmo,Processing,Pelican Sunstream 100 Kayak,199.99,Standard Class
PAYMENT,3,4,-118.78,263.96,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,4,Apparel,18.22760201,-66.04357147,Europe,Namur,Bélgica,100,35.99,0.12,59.99,-0.45,5,299.95,263.96,-118.78,Western Europe,Namur,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,2,4,60.48,128.69,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,4,Apparel,18.22760201,-66.04357147,Europe,El Prat de Llobregat,España,100,1.3,0.01,129.99,0.47,1,129.99,128.69,60.48,Southern Europe,Cataluña,Pending,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,6,4,34.04,126.09,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,4,Apparel,18.22760201,-66.04357147,Europe,Estocolmo,Suecia,100,3.9,0.03,129.99,0.27,1,129.99,126.09,34.04,Northern Europe,Estocolmo,Processing,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,2,4,29.48,113.37,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,5,Golf,18.22760201,-66.04357147,Europe,El Prat de Llobregat,España,100,6.6,0.06,39.99,0.26,3,119.97,113.37,29.48,Southern Europe,Cataluña,Pending,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
TRANSFER,6,4,49.32,170.07,Late delivery,1,17,Cleats,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,4,Apparel,18.22760201,-66.04357147,Europe,Estocolmo,Suecia,100,9.9,0.06,59.99,0.29,3,179.97,170.07,49.32,Northern Europe,Estocolmo,Processing,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,2,1,-239.98,299.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,7,Fan Shop,18.22760201,-66.04357147,LATAM,Monterrey,México,100,0,0,299.98,-0.8,1,299.98,299.98,-239.98,Central America,Nuevo León,Complete,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
DEBIT,2,1,95.03,197.98,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,3,Footwear,18.22760201,-66.04357147,LATAM,Monterrey,México,100,2,0.01,99.99,0.48,2,199.98,197.98,95.03,Central America,Nuevo León,Complete,Nike Men's Free 5.0+ Running Shoe,99.99,First Class
DEBIT,2,1,14.06,187.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,5,Golf,18.22760201,-66.04357147,LATAM,Monterrey,México,100,62.5,0.25,50,0.08,5,250,187.5,14.06,Central America,Nuevo León,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,First Class
DEBIT,3,2,100.43,371.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,100,George Barrett,Consumer,PR,4110 Silent Pointe,725,7,Fan Shop,18.22760201,-66.04357147,Pacific Asia,Fushun,China,100,28,0.07,399.98,0.27,1,399.98,371.98,100.43,Eastern Asia,Liaoning,Complete,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
TRANSFER,2,1,11.07,147.58,Shipping canceled,0,17,Cleats,Dorchester Center,USA,101,Mary Briggs,Corporate,MA,8342 Crystal Drive,2124,4,Apparel,37.68590927,-120.9584427,USCA,Burlington,Estados Unidos,101,32.39,0.18,59.99,0.08,3,179.97,147.58,11.07,South of  USA ,Carolina del Norte,Canceled,Perfect Fitness Perfect Rip Deck,59.99,First Class
TRANSFER,2,2,1.37,136.5,Shipping on time,0,24,Women's Apparel,Dorchester Center,USA,101,Mary Briggs,Corporate,MA,8342 Crystal Drive,2124,5,Golf,37.68590927,-120.9584427,USCA,Philadelphia,Estados Unidos,101,13.5,0.09,50,0.01,3,150,136.5,1.37,East of USA,Pensilvania,Processing,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
TRANSFER,2,1,-4.2,83.97,Shipping canceled,0,46,Indoor/Outdoor Games,Dorchester Center,USA,101,Mary Briggs,Corporate,MA,8342 Crystal Drive,2124,7,Fan Shop,37.68590927,-120.9584427,USCA,Burlington,Estados Unidos,101,15.99,0.16,49.98,-0.05,2,99.96,83.97,-4.2,South of  USA ,Carolina del Norte,Canceled,O'Brien Men's Neoprene Life Vest,49.98,First Class
TRANSFER,2,2,-33.72,141.69,Shipping on time,0,46,Indoor/Outdoor Games,Dorchester Center,USA,101,Mary Briggs,Corporate,MA,8342 Crystal Drive,2124,7,Fan Shop,37.68590927,-120.9584427,USCA,Philadelphia,Estados Unidos,101,8.25,0.06,49.98,-0.24,3,149.94,141.69,-33.72,East of USA,Pensilvania,Processing,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,6,4,121.96,335.98,Late delivery,1,45,Fishing,Dorchester Center,USA,101,Mary Briggs,Corporate,MA,8342 Crystal Drive,2124,7,Fan Shop,37.68590927,-120.9584427,LATAM,Petapa,Guatemala,101,64,0.16,399.98,0.36,1,399.98,335.98,121.96,Central America,Guatemala,Complete,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,2,1,35.04,100.1,Late delivery,1,7,Hockey,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,2,Fitness,18.22758102,-66.04357147,Europe,Stuttgart,Alemania,102,9.9,0.09,22,0.35,5,110,100.1,35.04,Western Europe,Baden-Wurtemberg,Pending_Payment,Nike Dri-FIT Crew Sock 6 Pack,22,First Class
DEBIT,5,4,6.72,106.59,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,4,Apparel,18.22758102,-66.04357147,Europe,Magdeburg,Alemania,102,23.4,0.18,129.99,0.06,1,129.99,106.59,6.72,Western Europe,Sajonia-Anhalt,Complete,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,5,4,63.24,185.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,7,Fan Shop,18.22758102,-66.04357147,LATAM,San Pedro Sula,Honduras,102,14,0.07,199.99,0.34,1,199.99,185.99,63.24,Central America,Cortés,Pending_Payment,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,5,4,75.44,163.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,7,Fan Shop,18.22758102,-66.04357147,Europe,Magdeburg,Alemania,102,36,0.18,199.99,0.46,1,199.99,163.99,75.44,Western Europe,Sajonia-Anhalt,Complete,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,5,4,83.51,173.98,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,3,Footwear,18.22758102,-66.04357147,Europe,Magdeburg,Alemania,102,26,0.13,99.99,0.48,2,199.98,173.98,83.51,Western Europe,Sajonia-Anhalt,Complete,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,5,4,103.94,472.45,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,3,Footwear,18.22758102,-66.04357147,Europe,Magdeburg,Alemania,102,27.5,0.06,99.99,0.22,5,499.95,472.45,103.94,Western Europe,Sajonia-Anhalt,Complete,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
PAYMENT,2,1,34.17,109.18,Late delivery,1,17,Cleats,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,4,Apparel,18.22758102,-66.04357147,Europe,Stuttgart,Alemania,102,10.8,0.09,59.99,0.31,2,119.98,109.18,34.17,Western Europe,Baden-Wurtemberg,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,First Class
PAYMENT,2,1,29.75,95.98,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,5,Golf,18.22758102,-66.04357147,Europe,Stuttgart,Alemania,102,23.99,0.2,39.99,0.31,3,119.97,95.98,29.75,Western Europe,Baden-Wurtemberg,Pending_Payment,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
PAYMENT,5,4,27.9,92.99,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,3,Footwear,18.22758102,-66.04357147,LATAM,San Pedro Sula,Honduras,102,7,0.07,99.99,0.3,1,99.99,92.99,27.9,Central America,Cortés,Pending_Payment,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
PAYMENT,5,4,13.53,49.19,Late delivery,1,17,Cleats,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,4,Apparel,18.22758102,-66.04357147,LATAM,San Pedro Sula,Honduras,102,10.8,0.18,59.99,0.28,1,59.99,49.19,13.53,Central America,Cortés,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,5,4,134.39,479.95,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,3,Footwear,18.22758102,-66.04357147,LATAM,San Pedro Sula,Honduras,102,20,0.04,99.99,0.28,5,499.95,479.95,134.39,Central America,Cortés,Pending_Payment,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,5,4,67.4,232.41,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,7,Fan Shop,18.22758102,-66.04357147,LATAM,Rosario,Argentina,102,17.49,0.07,49.98,0.29,5,249.9,232.41,67.4,South America,Santa Fe,Processing,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,5,4,96.03,195.98,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,3,Footwear,18.22758102,-66.04357147,LATAM,Rosario,Argentina,102,4,0.02,99.99,0.49,2,199.98,195.98,96.03,South America,Santa Fe,Processing,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,5,4,39.14,156.57,Late delivery,1,17,Cleats,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,4,Apparel,18.22758102,-66.04357147,LATAM,Rosario,Argentina,102,23.4,0.13,59.99,0.25,3,179.97,156.57,39.14,South America,Santa Fe,Processing,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,5,4,70.4,319.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,7,Fan Shop,18.22758102,-66.04357147,LATAM,Rosario,Argentina,102,80,0.2,399.98,0.22,1,399.98,319.98,70.4,South America,Santa Fe,Processing,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,5,4,12.51,45.48,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,102,Gregory Smith,Corporate,PR,5393 Hidden Glade,725,7,Fan Shop,18.22758102,-66.04357147,Europe,Magdeburg,Alemania,102,4.5,0.09,49.98,0.28,1,49.98,45.48,12.51,Western Europe,Sajonia-Anhalt,Complete,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
PAYMENT,2,1,-58.15,272.98,Late delivery,1,43,Camping & Hiking,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,7,Fan Shop,37.6722908,-121.0311356,Pacific Asia,Nasik,India,103,27,0.09,299.98,-0.21,1,299.98,272.98,-58.15,South Asia,Maharashtra,Pending_Payment,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
PAYMENT,2,1,30.51,269.98,Late delivery,1,43,Camping & Hiking,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,7,Fan Shop,37.6722908,-121.0311356,Pacific Asia,Nasik,India,103,30,0.1,299.98,0.11,1,299.98,269.98,30.51,South Asia,Maharashtra,Pending_Payment,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
PAYMENT,2,4,13.06,35.99,Advance shipping,0,29,Shop By Sport,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,5,Golf,37.6722908,-121.0311356,LATAM,Porto Alegre,Brasil,103,4,0.1,39.99,0.36,1,39.99,35.99,13.06,South America,Rio Grande do Sul,Pending_Payment,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
PAYMENT,6,4,7.47,99.58,Late delivery,1,17,Cleats,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,4,Apparel,37.6722908,-121.0311356,LATAM,Potosí,Bolivia,103,20.4,0.17,59.99,0.08,2,119.98,99.58,7.47,South America,Potosí,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,2,4,126.71,263.97,Advance shipping,0,9,Cardio Equipment,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,3,Footwear,37.6722908,-121.0311356,LATAM,Porto Alegre,Brasil,103,36,0.12,99.99,0.48,3,299.97,263.97,126.71,South America,Rio Grande do Sul,Pending_Payment,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
PAYMENT,6,4,10.97,127.5,Late delivery,1,24,Women's Apparel,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,5,Golf,37.6722908,-121.0311356,LATAM,Potosí,Bolivia,103,22.5,0.15,50,0.09,3,150,127.5,10.97,South America,Potosí,Pending_Payment,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,2,2,46.8,97.49,Shipping on time,0,18,Men's Footwear,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,4,Apparel,37.6722908,-121.0311356,USCA,San Francisco,Estados Unidos,103,32.5,0.25,129.99,0.48,1,129.99,97.49,46.8,West of USA ,California,On_Hold,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
PAYMENT,6,4,72.53,223.16,Late delivery,1,17,Cleats,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,4,Apparel,37.6722908,-121.0311356,LATAM,Potosí,Bolivia,103,16.8,0.07,59.99,0.33,4,239.96,223.16,72.53,South America,Potosí,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,2,4,-50.7,150,Advance shipping,0,24,Women's Apparel,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,5,Golf,37.6722908,-121.0311356,LATAM,Porto Alegre,Brasil,103,50,0.25,50,-0.34,4,200,150,-50.7,South America,Rio Grande do Sul,Pending_Payment,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,2,2,48,97.96,Shipping on time,0,46,Indoor/Outdoor Games,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,7,Fan Shop,37.6722908,-121.0311356,USCA,San Francisco,Estados Unidos,103,2,0.02,49.98,0.49,2,99.96,97.96,48,West of USA ,California,On_Hold,O'Brien Men's Neoprene Life Vest,49.98,Second Class
PAYMENT,6,4,17.78,48.98,Late delivery,1,46,Indoor/Outdoor Games,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,7,Fan Shop,37.6722908,-121.0311356,LATAM,Potosí,Bolivia,103,1,0.02,49.98,0.36,1,49.98,48.98,17.78,South America,Potosí,Pending_Payment,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
PAYMENT,6,4,16.97,48.48,Late delivery,1,46,Indoor/Outdoor Games,Broomfield,USA,103,Mary Williams,Corporate,CO,4501 Cinder Dell,80020,7,Fan Shop,37.6722908,-121.0311356,LATAM,Potosí,Bolivia,103,1.5,0.03,49.98,0.35,1,49.98,48.48,16.97,South America,Potosí,Pending_Payment,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
